ContraGAN_17_17 [-1.738038609961968, -0.19359439862341576, 0.1381374864587257, 0.3988973326713447, 0.5190769800821352, 0.6058578625043548, 0.49294848004848973, 0.7073734119468055, 1.0050430702517215, 1.3039949495305603, 2.281829627881317, 1.962765440626461]
ContraGAN_24_34 [-1.0210652949382748, 0.20242431493096733, 0.462627145707731, 0.6613512059435113, 0.6764806473461529, 0.37434089167007856, 0.7909296943177805, 0.8421722839279724, 0.8222731393097729, 1.0177735409007136, 2.0477181825384507, 1.9874063567152018]
ContraGAN_25_00 [-1.4870829899417997, -0.21347019706011866, 0.015426138652540018, 0.30010223033537414, 0.5279726064718315, 0.5971233394575779, 0.5623692260209648, 0.5897726346939549, 0.97620200864062, 1.3786569013523016, 2.488839531986635, 2.148441135126349]
BigGAN_48_16 [-0.5059206599051554, 0.5756450217226348, 1.0705609767785114, 1.6642099295742867, 1.6350362374386034, 1.1540833017359655, 1.3632451153797687, 1.4739208211070496, 1.5218726709748438, 1.6151877635427265, 2.8298842542646288, 1.7730783497488563]
BigGAN_50_43 [-0.29800531849349143, 0.6790529916703636, 0.3908949856460234, 1.0212683401293297, 1.077084946101522, 1.2093305499491858, 1.5213882544603357, 1.781145961972757, 1.8018702626788892, 2.0993164528615766, 3.2281685166174894, 2.3131848646159283]
BigGAN_23_41 [0.40205456301692644, 0.9464140134213328, 1.0566912063447695, 1.4352484893085595, 1.2648206986765345, 1.2024680843980857, 1.667292359606446, 1.956332020887415, 2.1837531434195276, 2.339706339258706, 3.02847331482693, 2.184833643144726]
SNGAN_21_44 [-0.3547169478006553, 0.4520515565661444, 0.4090757736567289, 1.25038815335426, 1.6451276434281685, 2.4372301184452403, 2.6130862537307786, 2.7224125691183407, 3.215833471320905, 3.218030097146931, 4.131877886143114, 4.225239535329333]
SNGAN_23_48 [-0.0344941851787281, 0.576982236174681, 0.46503207977013794, 1.7635614391526473, 2.209936959260521, 2.0775302283039947, 2.5985238917881155, 2.865931532231699, 3.3325121429046627, 3.477653788778011, 4.514574644852521, 5.032923381916419]
SNGAN_24_46 [-0.012852986634039889, 0.4009470233693363, 1.374225442638732, 2.0061368875938634, 2.353735478946661, 2.6949688446111857, 3.105190777154344, 3.3043175987940483, 3.1976661092509775, 3.5015204814921903, 4.39882773125265, 5.197683772708719]
ddpm_1 [0.0216072150533158, 0.4775054392239027, 0.7471803906513836, 0.995641120223996, 1.445921249063097, 2.1496285228319323, 2.525393052354395, 2.7388202538359177, 2.8598831502619833, 2.695135112357802, 3.4515247779668243, 4.83810238253016]
