ContraGAN_test_batch: [-1.738038609961968, -0.19359439862341576, 0.1381374864587257, 0.3988973326713447, 0.5190769800821352, 0.6058578625043548, 0.49294848004848973, 0.7073734119468055, 1.0050430702517215, 1.3039949495305603, 2.281829627881317, 1.962765440626461]
ContraGAN_train_batch: [-1.0210652949382748, 0.20242431493096733, 0.462627145707731, 0.6613512059435113, 0.6764806473461529, 0.37434089167007856, 0.7909296943177805, 0.8421722839279724, 0.8222731393097729, 1.0177735409007136, 2.0477181825384507, 1.9874063567152018]
BigGAN_test_batch: [-0.5059206599051554, 0.5756450217226348, 1.0705609767785114, 1.6642099295742867, 1.6350362374386034, 1.1540833017359655, 1.3632451153797687, 1.4739208211070496, 1.5218726709748438, 1.6151877635427265, 2.8298842542646288, 1.7730783497488563]
BigGAN_train_batch: [-0.29800531849349143, 0.6790529916703636, 0.3908949856460234, 1.0212683401293297, 1.077084946101522, 1.2093305499491858, 1.5213882544603357, 1.781145961972757, 1.8018702626788892, 2.0993164528615766, 3.2281685166174894, 2.3131848646159283]
SNGAN_train_batch: [-0.3547169478006553, 0.4520515565661444, 0.4090757736567289, 1.25038815335426, 1.6451276434281685, 2.4372301184452403, 2.6130862537307786, 2.7224125691183407, 3.215833471320905, 3.218030097146931, 4.131877886143114, 4.225239535329333]
SNGAN_test_batch: [-0.0344941851787281, 0.576982236174681, 0.46503207977013794, 1.7635614391526473, 2.209936959260521, 2.0775302283039947, 2.5985238917881155, 2.865931532231699, 3.3325121429046627, 3.477653788778011, 4.514574644852521, 5.032923381916419]
ddpm_train_batch: [0.0216072150533158, 0.4775054392239027, 0.7471803906513836, 0.995641120223996, 1.445921249063097, 2.1496285228319323, 2.525393052354395, 2.7388202538359177, 2.8598831502619833, 2.695135112357802, 3.4515247779668243, 4.83810238253016]
ddpm_test_batch: [-0.4791870338472186, 0.3206664356724461, 0.7166675351454608, 0.9722125979001648, 1.2858849215784747, 1.7213404646481498, 1.8003320612192066, 2.181109786760442, 2.105255093733493, 2.000862350997636, 2.90094906870023, 4.322038998308011]
ddim_test_batch: [-1.3359368091642547, 0.005044736740933764, 1.3082201909575972, 1.2428540581738594, 1.7619569915156574, 1.821305215088197, 1.9913067305582597, 2.30510912739371, 2.3953796242847325, 2.5565663517455453, 3.508913469642948, 4.867772334181043]
pndm_test_batch: [-0.9282533426373575, 0.2091691723364699, 1.2879342619260798, 2.000266767399825, 2.0926155840977323, 2.0908728386222553, 1.8870787713504376, 2.3681898618924184, 2.583302407776081, 2.4658132270635016, 3.476056241779327, 3.443036285310274]
ddim_train_batch: [-1.0386013868213542, 0.10316223112157076, 1.59383068967943, 1.5823631670658147, 2.0659192330410874, 2.4535501004207547, 2.72049159448537, 3.0087354446708043, 2.951107029048317, 3.1463607698333926, 3.722144658266014, 4.37813786243062]
pndm_train_batch: [-0.7143981776038886, -0.4664223534140699, 1.259018534450991, 1.6716290288974733, 1.785772652901257, 1.7415638523538404, 1.7695384698972527, 2.234667844744197, 2.4058562209092003, 2.551619146114798, 3.640292655864848, 4.1623778947124235]
